491,0.000094,0,2,2,12,#737373
492,0.000165,2,1,3,17.1726936,#6f6f6f
493,0.000112,1,3,4,13.44273143,#727272
494,0.000094,0,2,2,12,#737373
495,0.000131,1,1,2,14.85628344,#717171
496,0.000133,1,3,4,14.99953606,#717171
497,0.000094,0,2,2,12,#737373
498,0.000094,0,2,2,12,#737373
499,0.000094,0,2,2,12,#737373
500,0.000273,1,0,1,23.37409836,#6b6b6b
501,0.000211,3,1,4,19.98735232,#6d6d6d
502,0.000461,1,0,1,31.93584372,#656565
503,0.000461,1,0,1,31.93584372,#656565
504,0.000866,3,2,5,46.11051915,#5b5b5b
505,0.000187,2,0,2,18.55770982,#6e6e6e
506,0.000616,3,0,3,37.84617795,#616161
507,0.000616,3,0,3,37.84617795,#616161
508,0.000147,2,0,2,15.97636096,#707070
509,0.000279,3,0,3,23.68247102,#6b6b6b
510,0.000113,1,0,1,13.51969947,#727272
511,0.000491,6,0,6,33.14247108,#646464
512,0.000094,0,1,1,12,#737373
513,0.000094,0,1,1,12,#737373
514,0.000123,1,0,1,14.27316966,#717171
515,0.000201,1,0,1,19.40105798,#6e6e6e
516,0.000126,1,0,1,14.49378211,#717171
517,0.000126,1,0,1,14.49378211,#717171
518,0.000336,2,0,2,26.4755272,#696969
519,0.000126,1,1,2,14.49378211,#717171
520,0.000153,1,4,5,16.38210972,#707070
521,0.000431,5,0,5,30.69332731,#666666
522,0.000186,2,2,4,18.496401,#6e6e6e
523,0.000712,3,1,4,41.17178555,#5e5e5e
524,0.000303,1,1,2,24.88714043,#6a6a6a
525,0.000167,1,1,2,17.30190808,#6f6f6f
526,0.000505,3,0,3,33.6941829,#646464
527,0.000094,0,1,1,12,#737373
528,0.000247,2,1,3,22.00106324,#6c6c6c
529,0.000094,0,1,1,12,#737373
530,0.000173,1,2,3,17.68543166,#6f6f6f
531,0.000094,0,1,1,12,#737373
532,0.000515,6,2,8,34.08405852,#636363
533,0.000131,1,1,2,14.85628344,#717171
534,0.000171,2,1,3,17.5582654,#6f6f6f
535,0.000507,3,0,3,33.77243402,#636363
536,0.000346,2,1,3,26.94283046,#686868
537,0.000094,0,1,1,12,#737373
538,0.000109,1,2,3,13.20995176,#727272
539,0.000757,5,2,7,42.66076486,#5d5d5d
540,0.000162,1,1,2,16.97754279,#6f6f6f
541,0.000162,1,1,2,16.97754279,#6f6f6f
542,0.000125,1,1,2,14.42050992,#717171
543,0.000166,3,1,4,17.23738841,#6f6f6f
544,0.000166,3,1,4,17.23738841,#6f6f6f
545,0.000094,0,3,3,12,#737373
546,0.000409,4,2,6,29.75722993,#666666
547,0.000191,2,0,2,18.80148281,#6e6e6e
548,0.000272,4,3,7,23.32240755,#6b6b6b
549,0.000094,0,2,2,12,#737373
550,0.000109,1,3,4,13.20995176,#727272
551,0.000094,0,5,5,12,#737373
552,0.000113,1,1,2,13.51969947,#727272
553,0.000113,1,1,2,13.51969947,#727272
554,0.000113,1,1,2,13.51969947,#727272
555,0.000094,0,4,4,12,#737373
556,0.00012,1,2,3,14.05012222,#717171
557,0.000203,2,1,3,19.51934883,#6d6d6d
558,0.000196,1,2,3,19.10299132,#6e6e6e
559,0.000094,0,2,2,12,#737373
560,0.000113,1,0,1,13.51969947,#727272
561,0.000094,0,4,4,12,#737373
562,0.00012,1,1,2,14.05012222,#717171
563,0.000094,0,3,3,12,#737373
564,0.000272,3,2,5,23.32240755,#6b6b6b
565,0.000094,0,3,3,12,#737373
566,0.000094,0,3,3,12,#737373
567,0.00012,1,0,1,14.05012222,#717171
568,0.000094,0,3,3,12,#737373
569,0.000161,2,2,4,16.91213177,#6f6f6f
570,0.000177,1,4,5,17.93779552,#6f6f6f
571,0.000094,0,1,1,12,#737373
572,0.000094,0,1,1,12,#737373
573,0.000094,0,2,2,12,#737373
574,0.000094,0,1,1,12,#737373
575,0.000374,4,0,4,28.21992043,#676767
576,0.00152,3,0,3,63.65208922,#505050
577,0.000346,1,0,1,26.94283046,#686868
578,0.000298,2,1,3,24.63981352,#6a6a6a
579,0.000158,2,0,2,16.71479353,#707070
580,0.000144,2,0,2,15.77069328,#707070
581,0.000227,2,0,2,20.90001714,#6c6c6c
582,0.001498,4,1,5,63.12565616,#505050
583,0.000094,0,1,1,12,#737373
584,0.00087,5,1,6,46.23327848,#5b5b5b
585,0.00022,1,2,3,20.50441115,#6d6d6d
586,0.000456,1,0,1,31.73134207,#656565
587,0.000426,5,1,6,30.48250243,#666666
588,0.000354,1,0,1,27.31231277,#686868
589,0.000585,4,0,4,36.72315033,#616161
590,0.000094,0,1,1,12,#737373
591,0.000094,0,1,1,12,#737373
592,0.000504,3,0,3,33.65500504,#646464
593,0.000094,0,1,1,12,#737373
594,0.000385,4,2,6,28.7097956,#676767
595,0.000094,0,1,1,12,#737373
596,0.000094,0,1,1,12,#737373
597,0.000613,7,2,9,37.73862686,#616161
598,0.000094,0,1,1,12,#737373
599,0.000094,0,1,1,12,#737373
600,0.000094,0,1,1,12,#737373
601,0.000094,0,1,1,12,#737373
602,0.000094,0,1,1,12,#737373
603,0.000469,1,0,1,32.26098176,#656565
604,0.000442,4,1,5,31.15330354,#656565
605,0.000236,2,1,3,21.40067441,#6c6c6c
606,0.000094,0,1,1,12,#737373
